continent,,name,entity_subtype,country,latitude,longitude,has_thumbnail,page_views,entity_type,total_area,population,is_test,continent
Africa,3431,Dekernes,PopulatedPlace,Egypt,31.0883,31.5969,1,6072.0,populated_place,,62177.0,True,Africa
Africa,3432,Germiston,PopulatedPlace,South Africa,-26.2178,28.1672,1,99809.0,populated_place,143270000.0,255863.0,False,Africa
Africa,3433,"Mani, Nigeria",PopulatedPlace,Nigeria,12.8561,7.87444,0,6675.0,populated_place,784000000.0,176966.0,False,Africa
Africa,3434,Blouberg (range),Mountain,South Africa,-23.0833,28.85,1,5578.0,natural_place,,,False,Africa
Africa,3435,"Rosebank, Cape Town",PopulatedPlace,South Africa,-33.9556,18.4742,1,9985.0,populated_place,1100000.0,4963.0,False,Africa
Africa,3436,Bori City,PopulatedPlace,Nigeria,4.67278,7.37028,0,7997.0,populated_place,,250000.0,True,Africa
Africa,3437,Ruiru,PopulatedPlace,Kenya,-1.16778,36.9733,1,32753.0,populated_place,,490120.0,False,Africa
Africa,3438,Mnquma Local Municipality,PopulatedPlace,South Africa,-32.3167,28.1333,1,8480.0,populated_place,3270000000.0,252390.0,False,Africa
Africa,3439,El Rehab,PopulatedPlace,Egypt,30.0663,31.4856,1,19411.0,populated_place,,350000.0,False,Africa
Africa,3440,Walker Bay,BodyOfWater,South Africa,-34.5,19.3333,1,13760.0,natural_place,,,False,Africa
Africa,3441,Bouïra Province,PopulatedPlace,Algeria,36.3833,3.9,1,11515.0,populated_place,4439000000.0,694750.0,False,Africa
Africa,3442,Vanderbijlpark,PopulatedPlace,South Africa,-26.6992,27.8356,1,125913.0,populated_place,177840000.0,95840.0,False,Africa
Africa,3443,Greater Tubatse Local Municipality,PopulatedPlace,South Africa,-24.6667,30.3333,1,8283.0,populated_place,4602000000.0,335676.0,False,Africa
Africa,3444,De Waterkant,PopulatedPlace,South Africa,-33.9153,18.4189,1,18981.0,populated_place,300000.0,361.0,False,Africa
Africa,3445,"Arcadia, Pretoria",PopulatedPlace,South Africa,-25.746,28.221,1,22804.0,populated_place,2940000.0,23404.0,False,Africa
Africa,3446,Riviersonderend,PopulatedPlace,South Africa,-34.1503,19.9144,0,9383.0,populated_place,5570000.0,5245.0,True,Africa
Africa,3447,Gamagara Local Municipality,PopulatedPlace,South Africa,-27.6667,23.0,1,6955.0,populated_place,2619000000.0,41617.0,False,Africa
Africa,3448,"Howick, KwaZulu-Natal",PopulatedPlace,South Africa,-29.4667,30.2333,1,47264.0,populated_place,29320000.0,21639.0,False,Africa
Africa,3449,Bonteheuwel,PopulatedPlace,South Africa,-33.951,18.554,1,19271.0,populated_place,3550000.0,45967.0,False,Africa
Africa,3450,Siyancuma Local Municipality,PopulatedPlace,South Africa,-29.0,23.5,1,5657.0,populated_place,16753000000.0,37076.0,False,Africa
Africa,3451,"Brits, North West",PopulatedPlace,South Africa,-25.6344,27.7811,1,75021.0,populated_place,114700000.0,53511.0,False,Africa
Africa,3452,"Richwood, Cape Town",PopulatedPlace,South Africa,-33.832,18.544,0,5878.0,populated_place,770000.0,2988.0,False,Africa
Africa,3453,Dawakin Kudu,PopulatedPlace,Nigeria,11.8347,8.59806,0,6925.0,populated_place,384000000.0,225389.0,False,Africa
Africa,3454,Mmakau,PopulatedPlace,South Africa,-25.605,27.91,0,7240.0,populated_place,17730000.0,36605.0,True,Africa
Africa,3455,"Maitland, Cape Town",PopulatedPlace,South Africa,-33.9247,18.4869,1,17193.0,populated_place,3950000.0,9782.0,True,Africa
Africa,3456,Voëlvlei Dam,Dam,South Africa,-33.3375,19.0336,1,13825.0,structure,,,True,Africa
Africa,3457,Vuwani,PopulatedPlace,South Africa,-23.043,30.386,0,7062.0,populated_place,2700000.0,2791.0,False,Africa
Africa,3458,"Underberg, KwaZulu-Natal",PopulatedPlace,South Africa,-29.7931,29.4947,1,20249.0,populated_place,19710000.0,2694.0,False,Africa
Africa,3459,Modderfontein (East Rand),PopulatedPlace,South Africa,-26.0845,28.1669,0,16418.0,populated_place,27830000.0,131.0,False,Africa
Africa,3460,Teffedest Mountains,Mountain,Algeria,25.0833,5.41667,1,8870.0,natural_place,,,False,Africa
Africa,3461,Sakhisizwe Local Municipality,PopulatedPlace,South Africa,-30.9167,26.6833,1,6510.0,populated_place,2355000000.0,63582.0,False,Africa
Africa,3462,"Lira, Uganda",PopulatedPlace,Uganda,2.24722,32.9,1,33975.0,populated_place,,99059.0,False,Africa
Africa,3463,Standerton,PopulatedPlace,South Africa,-26.95,29.25,1,45211.0,populated_place,17560000.0,10611.0,False,Africa
Africa,3464,Buvuma District,Region,Uganda,0.233333,33.2667,1,9178.0,populated_place,,89890.0,False,Africa
Africa,3465,Kindaruma Hydroelectric Power Station,Dam,Kenya,-0.810556,37.8128,0,7731.0,structure,,,False,Africa
Africa,3466,Upington,PopulatedPlace,South Africa,-28.45,21.25,1,102149.0,populated_place,580800000.0,74834.0,False,Africa
Africa,3467,Michelangelo Towers,Building,South Africa,-26.1064,28.054,1,13151.0,structure,,,False,Africa
Africa,3468,Umuahia,PopulatedPlace,Nigeria,5.53333,7.48333,1,74247.0,populated_place,,359230.0,False,Africa
Africa,3469,"Coligny, North West",PopulatedPlace,South Africa,-26.3333,26.3167,1,11796.0,populated_place,4360000.0,2271.0,True,Africa
Africa,3470,Buhweju District,Region,Uganda,-0.3,30.3333,1,9928.0,populated_place,,120720.0,True,Africa
Africa,3471,Lunda Sul Province,Region,Angola,-10.3167,20.8167,1,8362.0,populated_place,77637000000.0,537587.0,False,Africa
Africa,3472,Wallacedene,PopulatedPlace,South Africa,-33.8583,18.7333,0,6070.0,populated_place,600000.0,10381.0,False,Africa
Africa,3473,Bunyangabu District,Region,Uganda,0.483333,30.2,0,8605.0,populated_place,,171292.0,False,Africa
Africa,3474,Toshka Lakes,BodyOfWater,Egypt,23.1,30.9,1,23986.0,natural_place,,,False,Africa
Africa,3475,"Busia, Kenya",PopulatedPlace,Kenya,0.463333,34.1053,1,25694.0,populated_place,,51981.0,True,Africa
Africa,3476,Motheo District Municipality,PopulatedPlace,South Africa,-29.1167,26.2167,1,8757.0,populated_place,13950200000.0,837379.0,False,Africa
Africa,3477,Sidi Bel Abbès Province,PopulatedPlace,Algeria,35.2,-0.633333,1,11286.0,populated_place,9150630000.0,603369.0,False,Africa
Africa,3478,Béchar Province,PopulatedPlace,Algeria,31.6167,-2.21667,1,12160.0,populated_place,161400000000.0,274866.0,False,Africa
Africa,3479,Ibanda District,Region,Uganda,-0.116667,30.5,1,11930.0,populated_place,964800000.0,255500.0,False,Africa
Africa,3480,Manial Palace and Museum,Building,Egypt,30.0274,31.2298,1,25149.0,structure,,,True,Africa
Africa,3481,Ubuntu Local Municipality,PopulatedPlace,South Africa,-31.3333,23.0,1,6668.0,populated_place,20389000000.0,18601.0,False,Africa
Africa,3482,El Biar,PopulatedPlace,Algeria,36.7691,3.02968,1,12441.0,populated_place,,52582.0,False,Africa
Africa,3483,Oyam District,Region,Uganda,2.23333,32.3833,1,8259.0,populated_place,2190800000.0,378900.0,False,Africa
Africa,3484,Vaal Reefs,PopulatedPlace,South Africa,-26.929,26.736,0,13639.0,populated_place,6150000.0,11345.0,False,Africa
Africa,3485,Bukomansimbi District,Region,Uganda,-0.166667,31.65,1,7484.0,populated_place,,154000.0,False,Africa
Africa,3486,Matzikama Local Municipality,PopulatedPlace,South Africa,-31.25,18.5,1,13612.0,populated_place,12981000000.0,67147.0,True,Africa
Africa,3487,Bela-Bela,PopulatedPlace,South Africa,-24.8833,28.2833,1,89128.0,populated_place,23290000.0,45001.0,False,Africa
Africa,3488,Birchleigh,PopulatedPlace,South Africa,-26.0569,28.2378,0,5300.0,populated_place,4460000.0,10776.0,False,Africa
Africa,3489,Saldanha Bay,BodyOfWater,South Africa,-33.0347,18.0097,1,51925.0,natural_place,,,False,Africa
Africa,3490,Lamu Coal Power Station,PowerStation,Kenya,-2.15361,40.9033,0,12846.0,structure,,,False,Africa
Africa,3491,Narok County,Region,Kenya,-1.25,35.6167,1,57593.0,populated_place,17921200000.0,1157873.0,True,Africa
Africa,3492,"Bertrams, Gauteng",PopulatedPlace,South Africa,-26.1928,28.0661,0,6822.0,populated_place,390000.0,3906.0,False,Africa
Africa,3493,Lenasia,PopulatedPlace,South Africa,-26.3169,27.8278,1,58070.0,populated_place,20280000.0,89714.0,False,Africa
Africa,3494,Ténès,PopulatedPlace,Algeria,36.5122,1.30444,1,14753.0,populated_place,101000000.0,35459.0,False,Africa
Africa,3495,Glenvista,PopulatedPlace,South Africa,-26.2814,28.0472,0,10024.0,populated_place,5360000.0,10177.0,True,Africa
Africa,3496,Renosterberg Local Municipality,PopulatedPlace,South Africa,-30.25,24.5,1,5782.0,populated_place,5527000000.0,10978.0,False,Africa
Africa,3497,Rakai District,Region,Uganda,-0.716667,31.4,1,15625.0,populated_place,,518008.0,False,Africa
Africa,3498,Hussein Dey District,PopulatedPlace,Algeria,36.7443,3.09201,1,5761.0,populated_place,,244879.0,True,Africa
Africa,3499,Richmond Local Municipality,PopulatedPlace,South Africa,-29.8719,30.2719,1,5028.0,populated_place,1256000000.0,65793.0,False,Africa
Africa,3500,Libode,PopulatedPlace,South Africa,-31.5333,29.0167,0,8766.0,populated_place,3930000.0,4560.0,False,Africa
Africa,3501,East Rand,Region,South Africa,-26.1772,28.2219,1,56725.0,populated_place,1975000000.0,3178470.0,False,Africa
Africa,3502,Luweero,PopulatedPlace,Uganda,0.833056,32.4994,1,7799.0,populated_place,,49100.0,False,Africa
Africa,3503,Masinga Hydroelectric Power Station,Dam,Kenya,-0.889167,37.5944,0,22588.0,structure,,,False,Africa
Africa,3504,Kalangala District,Region,Uganda,-0.433333,32.25,1,16094.0,populated_place,9103000000.0,66300.0,False,Africa
Africa,3505,Mpigi District,Region,Uganda,0.233333,32.3333,1,13086.0,populated_place,,215500.0,False,Africa
Africa,3506,Mbarara,PopulatedPlace,Uganda,-0.613333,30.6583,1,73224.0,populated_place,,195013.0,False,Africa
Africa,3507,Malanje Province,Region,Angola,-9.53333,16.35,1,15474.0,populated_place,97602000000.0,986363.0,False,Africa
Africa,3508,Bitterfontein,PopulatedPlace,South Africa,-31.0361,18.2661,0,5913.0,populated_place,39900000.0,986.0,False,Africa
Africa,3509,Tébessa,PopulatedPlace,Algeria,35.4,8.11667,1,33071.0,populated_place,14227000000.0,196537.0,False,Africa
Africa,3510,"Hobhouse, Free State",PopulatedPlace,South Africa,-29.5281,27.1414,1,8696.0,populated_place,12600000.0,244.0,False,Africa
Africa,3511,Ekiti State,PopulatedPlace,Nigeria,7.66667,5.25,1,236467.0,populated_place,6353000000.0,2210957.0,False,Africa
Africa,3512,Qua'an Pan,PopulatedPlace,Nigeria,8.8,9.15,0,18916.0,populated_place,2478000000.0,196929.0,False,Africa
Africa,3513,Madibogo,PopulatedPlace,South Africa,-26.4167,25.1833,0,6776.0,populated_place,49250000.0,22556.0,False,Africa
Africa,3514,Ehlanzeni District Municipality,PopulatedPlace,South Africa,-25.45,30.983,1,27734.0,populated_place,27896000000.0,1688615.0,False,Africa
Africa,3515,Magaliesburg,PopulatedPlace,South Africa,-26.0086,27.5461,1,36903.0,populated_place,11440000.0,6363.0,False,Africa
Africa,3516,Sadat City,PopulatedPlace,Egypt,30.3811,30.5266,1,5115.0,populated_place,625000000.0,79000.0,False,Africa
Africa,3517,Vredefort,PopulatedPlace,South Africa,-27.0167,27.3833,1,18915.0,populated_place,21400000.0,14619.0,False,Africa
Africa,3518,Pearly Beach,PopulatedPlace,South Africa,-34.665,19.501,0,13187.0,populated_place,3920000.0,1042.0,False,Africa
Africa,3519,Colesberg,PopulatedPlace,South Africa,-30.7167,25.1,1,42446.0,populated_place,174840000.0,16869.0,False,Africa
Africa,3520,Kogelberg,Mountain,South Africa,-34.25,18.9167,1,11585.0,natural_place,,,False,Africa
Africa,3521,Mandeni,PopulatedPlace,South Africa,-29.157,31.408,0,15406.0,populated_place,18020000.0,3904.0,False,Africa
Africa,3522,Mumias,PopulatedPlace,Kenya,0.333333,34.4833,0,16494.0,populated_place,,116358.0,False,Africa
Africa,3523,Matjhabeng Local Municipality,PopulatedPlace,South Africa,-27.9667,26.7333,1,17764.0,populated_place,5155000000.0,406461.0,False,Africa
Africa,3524,Sannieshof,PopulatedPlace,South Africa,-26.5333,25.8,0,7079.0,populated_place,5420000.0,11016.0,False,Africa
Africa,3525,Elgeyo-Marakwet County,Region,Kenya,0.8,35.5667,1,48673.0,populated_place,3049700000.0,454480.0,False,Africa
Africa,3526,"Hlanganani, Limpopo",PopulatedPlace,South Africa,-23.195,30.236,0,10796.0,populated_place,9070000.0,7816.0,False,Africa
Africa,3527,Embalenhle,PopulatedPlace,South Africa,-26.546,29.081,0,19922.0,populated_place,19650000.0,118889.0,False,Africa
Africa,3528,"Baraki, Algiers",PopulatedPlace,Algeria,36.6692,3.09528,1,5055.0,populated_place,32000000.0,123101.0,False,Africa
Africa,3529,Enugu,PopulatedPlace,Nigeria,6.45278,7.51111,1,334248.0,populated_place,556000000.0,722664.0,False,Africa
Africa,3530,Umuleri,PopulatedPlace,Nigeria,6.33333,7.83333,1,11709.0,populated_place,,1500000.0,False,Africa
Africa,3531,Qalyubiyya Governorate,PopulatedPlace,Egypt,30.41,31.21,1,12433.0,populated_place,1001000000.0,5703000.0,False,Africa
Africa,3532,"Broadacres, Gauteng",PopulatedPlace,South Africa,-25.9939,27.9914,0,6013.0,populated_place,1410000.0,2598.0,False,Africa
Africa,3533,Skilpadshek,PopulatedPlace,South Africa,-25.2758,25.7142,1,6823.0,populated_place,1190000.0,188.0,False,Africa
Africa,3534,Rietvlei Dam,Dam,South Africa,-25.8767,28.2658,1,11471.0,structure,,,False,Africa
Africa,3535,Machakos,PopulatedPlace,Kenya,-1.51667,37.2667,1,65425.0,populated_place,,150041.0,True,Africa
Africa,3536,Nakasongola District,Region,Uganda,1.3,32.5,1,12663.0,populated_place,3737600000.0,156500.0,True,Africa
Africa,3537,Baardskeerdersbos,PopulatedPlace,South Africa,-34.5889,19.5708,1,7901.0,populated_place,1100000.0,103.0,False,Africa
Africa,3538,88 on Field,Building,South Africa,-29.858,31.0221,0,6757.0,structure,,,False,Africa
Africa,3539,Wakiso Town,PopulatedPlace,Uganda,0.4,32.4825,0,7843.0,populated_place,,87900.0,True,Africa
Africa,3540,"Leslie, Mpumalanga",PopulatedPlace,South Africa,-26.366,28.917,0,7288.0,populated_place,2190000.0,190.0,True,Africa
Africa,3541,Batsari,PopulatedPlace,Nigeria,12.7528,7.24194,0,6176.0,populated_place,1107000000.0,208978.0,False,Africa
Africa,3542,"Magama, Nigeria",PopulatedPlace,Nigeria,10.4667,5.05,0,5264.0,populated_place,4107000000.0,181653.0,False,Africa
Africa,3543,Greater Letaba Local Municipality,PopulatedPlace,South Africa,-23.5,30.25,1,9231.0,populated_place,1891000000.0,212701.0,False,Africa
Africa,3544,Cuando Cubango Province,Region,Angola,-16.0833,19.5,1,21788.0,populated_place,199049000000.0,534002.0,True,Africa
Africa,3545,Makwassie,PopulatedPlace,South Africa,-27.3167,25.9833,0,5803.0,populated_place,6190000.0,13351.0,False,Africa
Africa,3546,Zungeru,PopulatedPlace,Nigeria,9.8,6.15,1,23453.0,populated_place,,24447.0,True,Africa
Africa,3547,Modimolle,PopulatedPlace,South Africa,-24.7,28.4061,0,41479.0,populated_place,74900000.0,8671.0,False,Africa
Africa,3548,Eastern Province (Kenya),Region,Kenya,0.0,38.0,1,49873.0,populated_place,140699000000.0,5668123.0,False,Africa
Africa,3549,Lagos Lagoon,River,Nigeria,6.50158,3.52249,1,43208.0,natural_place,6354700000.0,,False,Africa
Africa,3550,Lake Victoria,Lake,Uganda,-1.0,33.0,1,1181878.0,natural_place,59947000000.0,,False,Africa
Africa,3551,Kenya National Archives,Building,Kenya,-1.2849,36.8259,1,16016.0,structure,,,False,Africa
Africa,3552,Aïn Defla Province,PopulatedPlace,Algeria,36.3167,2.16667,1,11163.0,populated_place,4897000000.0,771890.0,False,Africa
Africa,3553,"Ganda, Angola",PopulatedPlace,Angola,-13.0167,14.6333,0,5296.0,populated_place,4817000000.0,235486.0,False,Africa
Africa,3554,Wamako,PopulatedPlace,Nigeria,13.0378,5.09361,0,6940.0,populated_place,697000000.0,179619.0,False,Africa
Africa,3555,Nama Khoi Local Municipality,PopulatedPlace,South Africa,-29.5,18.0,1,9644.0,populated_place,17989000000.0,47041.0,False,Africa
Africa,3556,Lamu County,Region,Kenya,-2.3,40.7,1,44366.0,populated_place,6273100000.0,143920.0,False,Africa
Africa,3557,Lotus River,PopulatedPlace,South Africa,-34.036,18.513,0,7748.0,populated_place,5010000.0,38143.0,False,Africa
Africa,3558,Djurdjura,Mountain,Algeria,36.4475,4.22833,1,18643.0,natural_place,,,False,Africa
Africa,3559,Bekwarra,PopulatedPlace,Nigeria,6.69389,8.9675,0,10738.0,populated_place,306000000.0,105822.0,False,Africa
Africa,3560,Nandi County,Region,Kenya,0.166667,35.15,1,62638.0,populated_place,2884500000.0,885711.0,False,Africa
Africa,3561,Masaka,PopulatedPlace,Uganda,-0.341111,31.7361,1,49799.0,populated_place,,103829.0,False,Africa
Africa,3562,Yamit,GovernmentalAdministrativeRegion,Egypt,31.2756,34.1672,1,38874.0,populated_place,,0.0,False,Africa
Africa,3563,Calitzdorp,PopulatedPlace,South Africa,-33.5375,21.6853,1,15827.0,populated_place,26330000.0,4284.0,False,Africa
Africa,3564,Boksburg,PopulatedPlace,South Africa,-26.2125,28.2625,1,113437.0,populated_place,162350000.0,260321.0,True,Africa
Africa,3565,Hotazel,PopulatedPlace,South Africa,-27.2,22.95,1,17234.0,populated_place,20080000.0,1756.0,False,Africa
Africa,3566,Mahwelereng,PopulatedPlace,South Africa,-24.15,28.9833,0,8681.0,populated_place,11550000.0,41072.0,False,Africa
Africa,3567,Maracha District,Region,Uganda,3.28333,30.9333,1,7359.0,populated_place,,186134.0,False,Africa
Africa,3568,Mityana,PopulatedPlace,Uganda,0.400556,32.0422,1,15209.0,populated_place,,105200.0,False,Africa
Africa,3569,Ícolo e Bengo,PopulatedPlace,Angola,-9.25,13.7333,1,5852.0,populated_place,3059000000.0,81144.0,False,Africa
Africa,3570,Clocolan,PopulatedPlace,South Africa,-28.9139,27.5669,1,15446.0,populated_place,15800000.0,1349.0,False,Africa
Africa,3571,"Balanga, Nigeria",PopulatedPlace,Nigeria,9.96667,11.6833,0,6158.0,populated_place,1626000000.0,212549.0,True,Africa
Africa,3572,Artscape Theatre Centre,Venue,South Africa,-33.92,18.4305,1,13930.0,structure,,,False,Africa
Africa,3573,Kamuli District,Region,Uganda,0.916667,33.1,1,13145.0,populated_place,,500800.0,False,Africa
Africa,3574,Petrusburg,PopulatedPlace,South Africa,-29.1167,25.4167,0,7332.0,populated_place,16850000.0,944.0,False,Africa
Africa,3575,Bugiri District,Region,Uganda,0.55,33.75,1,11556.0,populated_place,,426800.0,False,Africa
Africa,3576,Cuanza Sul Province,Region,Angola,-10.6333,14.5,1,13890.0,populated_place,55600000000.0,1881873.0,False,Africa
Africa,3577,"Reitz, Free State",PopulatedPlace,South Africa,-27.8,28.4333,1,20486.0,populated_place,25700000.0,20183.0,False,Africa
Africa,3578,Alebtong District,Region,Uganda,2.3,33.3,1,7389.0,populated_place,1527500000.0,225327.0,False,Africa
Africa,3579,Zaria,PopulatedPlace,Nigeria,11.0667,7.7,1,154474.0,populated_place,563000000.0,736000.0,False,Africa
Africa,3580,De Aar,PopulatedPlace,South Africa,-30.65,24.0167,1,39470.0,populated_place,85500000.0,29990.0,False,Africa
Africa,3581,Mitchells Plain,PopulatedPlace,South Africa,-34.0506,18.6181,1,92671.0,populated_place,43760000.0,310485.0,False,Africa
Africa,3582,Lutzville,PopulatedPlace,South Africa,-31.55,18.35,0,8759.0,populated_place,1650000.0,1108.0,True,Africa
Africa,3583,Barrydale,PopulatedPlace,South Africa,-33.9037,20.7217,1,21066.0,populated_place,25770000.0,4156.0,False,Africa
Africa,3584,Maadi,Region,Egypt,29.9667,31.25,1,85877.0,populated_place,,97000.0,True,Africa
Africa,3585,"Walkerville, South Africa",PopulatedPlace,South Africa,-26.42,27.957,1,12046.0,populated_place,97070000.0,9173.0,False,Africa
Africa,3586,"Primrose, South Africa",PopulatedPlace,South Africa,-26.1833,28.1667,1,10546.0,populated_place,4540000.0,14024.0,False,Africa
Africa,3587,"Naledi Local Municipality, North West",PopulatedPlace,South Africa,-26.8333,24.8333,1,7397.0,populated_place,6941000000.0,66781.0,False,Africa
Africa,3588,Glenhazel,PopulatedPlace,South Africa,-26.1428,28.1006,1,8125.0,populated_place,1290000.0,2991.0,False,Africa
Africa,3589,Vaal Mall,Building,South Africa,-26.7094,27.8224,0,5339.0,structure,,,False,Africa
Africa,3590,Zurmi,PopulatedPlace,Nigeria,12.85,6.73333,0,6179.0,populated_place,2834000000.0,293837.0,False,Africa
Africa,3591,Calvinia,PopulatedPlace,South Africa,-31.475,19.7728,1,28298.0,populated_place,132610000.0,2855.0,False,Africa
Africa,3592,Venterstad,PopulatedPlace,South Africa,-30.776,25.8,1,5487.0,populated_place,17600000.0,3596.0,False,Africa
Africa,3593,Mubende,PopulatedPlace,Uganda,0.5575,31.395,1,11730.0,populated_place,,103473.0,False,Africa
