name,entity_subtype,country,latitude,longitude,has_thumbnail,page_views,entity_type,total_area,population,is_test,continent
Çelemli,PopulatedPlace,Turkey,36.85,35.65,0,5833.0,populated_place,,1326.0,True,Europe
"Brough, Cumbria",PopulatedPlace,United Kingdom,54.5256,-2.31875,1,15983.0,populated_place,,751.0,False,Europe
Viganella,PopulatedPlace,Italy,46.05,8.18333,1,19857.0,populated_place,13700000.0,185.0,False,Europe
Wildspitz,Mountain,Switzerland,47.0842,8.57775,1,6009.0,natural_place,,,False,Europe
Lympne,PopulatedPlace,United Kingdom,51.0767,1.0289,1,25150.0,populated_place,,1575.0,False,Europe
Southbury railway station,Station,United Kingdom,51.6484,-0.053,1,8837.0,structure,,,True,Europe
Rivoli Veronese,PopulatedPlace,Italy,45.5667,10.8167,1,6087.0,populated_place,18430000.0,2129.0,False,Europe
Labourd,Region,France,43.4,-1.45,1,35641.0,populated_place,859000000.0,243466.0,False,Europe
Province of Las Palmas,PopulatedPlace,Spain,28.3333,-14.3333,1,47148.0,populated_place,4066000000.0,1109175.0,False,Europe
Croft-on-Tees,PopulatedPlace,United Kingdom,54.4835,-1.5551,1,14520.0,populated_place,,466.0,True,Europe
"Collingham, West Yorkshire",PopulatedPlace,United Kingdom,53.908,-1.412,1,11833.0,populated_place,,2991.0,False,Europe
Lake Tegel,Lake,Germany,52.5833,13.2667,1,9755.0,natural_place,4610000.0,,True,Europe
North Karelia,Region,Finland,63.0,30.0,1,69798.0,populated_place,21584400000.0,161211.0,True,Europe
Borgomanero,PopulatedPlace,Italy,45.7,8.46667,1,11733.0,populated_place,32270000.0,21776.0,False,Europe
"Muri, Aargau",PopulatedPlace,Switzerland,47.2833,8.35,1,5775.0,populated_place,12340000.0,2006.0,True,Europe
"Rincon, Bonaire",PopulatedPlace,Netherlands,12.247,-68.318,1,7195.0,populated_place,,1875.0,False,Europe
West Acton tube station,Station,United Kingdom,51.5181,-0.280833,1,11538.0,structure,,,False,Europe
Isleworth railway station,Station,United Kingdom,51.4749,-0.337,1,11532.0,structure,,,False,Europe
Barton St David,PopulatedPlace,United Kingdom,51.084,-2.657,1,6863.0,populated_place,,561.0,False,Europe
Upchurch,PopulatedPlace,United Kingdom,51.377,0.6503,1,14888.0,populated_place,,2484.0,False,Europe
Kayraktepe Dam,Dam,Turkey,36.5139,33.5181,0,6543.0,structure,,,False,Europe
İğneada,PopulatedPlace,Turkey,41.8761,27.9861,1,7650.0,populated_place,,1966.0,False,Europe
Stanton Hill,PopulatedPlace,United Kingdom,53.1417,-1.2791,1,5626.0,populated_place,,2400.0,False,Europe
Shepherd's Bush railway station,Station,United Kingdom,51.5051,-0.217561,1,22591.0,structure,,,False,Europe
Alexandra Land,Island,Russia,80.6339,46.5839,1,30724.0,populated_place,1050000000.0,5.0,False,Europe
Belvedere railway station,Station,United Kingdom,51.4927,0.1524,1,9930.0,structure,,,False,Europe
Chernobyl Nuclear Power Plant,PowerStation,Ukraine,51.3892,30.0994,1,2188974.0,structure,,,False,Europe
Churwalden,PopulatedPlace,Switzerland,46.7833,9.55,1,6745.0,populated_place,26680000.0,2015.0,False,Europe
Diavolezza,Mountain,Switzerland,46.4106,9.96714,1,12440.0,natural_place,,,False,Europe
Grand Hotel Europe,Building,Russia,59.9357,30.3304,1,19350.0,structure,,,False,Europe
Snetterton,PopulatedPlace,United Kingdom,52.4808,0.9357,1,10037.0,populated_place,28030000.0,201.0,False,Europe
Mogliano Veneto,PopulatedPlace,Italy,45.5786,12.2364,1,13411.0,populated_place,46150000.0,28082.0,True,Europe
"Antony, Cornwall",PopulatedPlace,United Kingdom,50.37,-4.252,1,9083.0,populated_place,,500.0,False,Europe
Bettmeralp,PopulatedPlace,Switzerland,46.3833,8.08333,1,14775.0,populated_place,29360000.0,440.0,False,Europe
Hampstead Heath railway station,Station,United Kingdom,51.5553,-0.1654,1,16129.0,structure,,,False,Europe
Zolote,PopulatedPlace,Ukraine,48.6928,38.5194,1,6269.0,populated_place,24910000.0,13203.0,False,Europe
Targówek,Region,Poland,52.2822,21.0642,1,6186.0,populated_place,24220000.0,124279.0,True,Europe
Harefield Road tube station,Station,United Kingdom,51.576,-0.471,0,6931.0,structure,,,True,Europe
Burton Bradstock,PopulatedPlace,United Kingdom,50.7034,-2.7268,1,25029.0,populated_place,,948.0,False,Europe
Dorogomilovo District,Region,Russia,55.7406,37.5403,1,7310.0,populated_place,7930000.0,67720.0,True,Europe
Monte di Procida,PopulatedPlace,Italy,40.8,14.05,1,12306.0,populated_place,3600000.0,12760.0,False,Europe
Kozłówka Palace,Building,Poland,51.4596,22.4894,1,8788.0,structure,,,False,Europe
Sansepolcro,PopulatedPlace,Italy,43.5708,12.1403,1,46064.0,populated_place,91480000.0,16012.0,False,Europe
Świętokrzyskie Mountains,MountainRange,Poland,50.9,20.9,1,28206.0,natural_place,,,False,Europe
Gallese,PopulatedPlace,Italy,42.3744,12.3997,1,5431.0,populated_place,37170000.0,2821.0,False,Europe
Grand Hotel Saltsjöbaden,Building,Sweden,59.2777,18.312,1,11211.0,structure,,,False,Europe
Mountsorrel,PopulatedPlace,United Kingdom,52.7167,-1.15,1,23872.0,populated_place,,8223.0,False,Europe
Kremenchuk Reservoir,Dam,Ukraine,49.2667,32.6333,1,9495.0,structure,,,True,Europe
Great Cornard,PopulatedPlace,United Kingdom,52.0245,0.74966,1,9985.0,populated_place,,8908.0,True,Europe
Meols,PopulatedPlace,United Kingdom,53.4014,-3.1553,1,27483.0,populated_place,,5110.0,False,Europe
Grays railway station,Station,United Kingdom,51.476,0.322,1,17372.0,structure,,,False,Europe
Lago di Mezzola,Lake,Italy,46.2005,9.44103,1,20824.0,natural_place,5900000.0,,False,Europe
"Horsley, Gloucestershire",PopulatedPlace,United Kingdom,51.681,-2.235,1,12242.0,populated_place,,820.0,True,Europe
Pensby,PopulatedPlace,United Kingdom,53.338,-3.095,1,8347.0,populated_place,,6900.0,False,Europe
Castle Vale,PopulatedPlace,United Kingdom,52.5211,-1.78472,1,37498.0,populated_place,2500000.0,10000.0,False,Europe
King William Street tube station,Station,United Kingdom,51.5103,-0.0869444,1,33824.0,structure,,,False,Europe
Notting Hill Gate tube station,Station,United Kingdom,51.509,-0.197,1,42758.0,structure,,,True,Europe
"Ely, Cambridgeshire",PopulatedPlace,United Kingdom,52.3981,0.262222,1,305039.0,populated_place,178709000.0,20112.0,False,Europe
Gayhurst,PopulatedPlace,United Kingdom,52.1122,-0.7608,0,5529.0,populated_place,,128.0,False,Europe
Cefn Mawr,PopulatedPlace,United Kingdom,52.973,-3.076,1,17273.0,populated_place,,6669.0,False,Europe
West Hampstead railway station,Station,United Kingdom,51.5473,-0.1918,1,17405.0,structure,,,True,Europe
Kristiansand Cathedral,HistoricBuilding,Norway,58.1461,7.9947,1,7704.0,structure,,,False,Europe
Salerno,PopulatedPlace,Italy,40.6833,14.7667,1,411877.0,populated_place,58960000.0,133199.0,False,Europe
Milos,Island,Greece,36.6833,24.4167,1,260621.0,populated_place,,5193.0,False,Europe
Sarsden,PopulatedPlace,United Kingdom,51.91,-1.579,1,5137.0,populated_place,,83.0,False,Europe
St Giles in the Fields,HistoricBuilding,United Kingdom,51.5153,-0.128633,1,43308.0,structure,,,False,Europe
Vargön,PopulatedPlace,Sweden,58.35,12.4,1,5285.0,populated_place,3510000.0,4919.0,False,Europe
Brännö,Island,Sweden,57.65,11.7833,1,7343.0,populated_place,870000.0,708.0,False,Europe
Westermost Rough Wind Farm,PowerStation,United Kingdom,53.805,0.149,1,9259.0,structure,,,True,Europe
Sant'Antioco,PopulatedPlace,Italy,39.035,8.4125,1,27139.0,populated_place,115590000.0,11423.0,True,Europe
Bradford,PopulatedPlace,United Kingdom,53.8,-1.75,1,830966.0,populated_place,211706000.0,366187.0,True,Europe
Liscard,PopulatedPlace,United Kingdom,53.419,-3.047,1,9347.0,populated_place,,15574.0,False,Europe
Province of Campobasso,Region,Italy,41.5667,14.6667,1,48760.0,populated_place,2925410000.0,223871.0,False,Europe
Frisby on the Wreake,PopulatedPlace,United Kingdom,52.7525,-0.971667,1,9539.0,populated_place,,557.0,False,Europe
Monforte d'Alba,PopulatedPlace,Italy,44.5833,7.96667,1,12133.0,populated_place,25700000.0,1976.0,False,Europe
Garway,PopulatedPlace,United Kingdom,51.8975,-2.79491,1,6353.0,populated_place,,430.0,False,Europe
St Aldate's Church,HistoricBuilding,United Kingdom,51.7506,-1.25779,1,11372.0,structure,,,False,Europe
's-Hertogenbosch,PopulatedPlace,Netherlands,51.6833,5.3,1,370988.0,populated_place,,157486.0,True,Europe
"St. Bartholomew's Church, Berchtesgaden",HistoricBuilding,Germany,47.5447,12.9725,1,28400.0,structure,,,True,Europe
Campoformido,PopulatedPlace,Italy,46.0167,13.1667,0,6874.0,populated_place,21980000.0,7743.0,False,Europe
Carpenders Park railway station,Station,United Kingdom,51.629,-0.386,1,12552.0,structure,,,False,Europe
The Loe,Lake,United Kingdom,50.0764,-5.28944,1,26005.0,natural_place,500000.0,,False,Europe
Mirano,PopulatedPlace,Italy,45.5,12.1,1,21346.0,populated_place,45620000.0,27083.0,False,Europe
Vuhledar,PopulatedPlace,Ukraine,47.7792,37.2483,1,5802.0,populated_place,,14144.0,False,Europe
Taplow railway station,Station,United Kingdom,51.524,-0.681,1,14645.0,structure,,,False,Europe
Plaza de toros de La Malagueta,Venue,Spain,36.7203,-4.41081,1,19579.0,structure,,,False,Europe
Puertollano Photovoltaic Park,PowerStation,Spain,38.6217,-3.97472,0,5017.0,structure,,,False,Europe
Harpenden railway station,Station,United Kingdom,51.815,-0.352,1,12344.0,structure,,,True,Europe
"Shirley, London",PopulatedPlace,United Kingdom,51.3813,-0.0543,1,39959.0,populated_place,,14296.0,True,Europe
Brindisi,PopulatedPlace,Italy,40.6333,17.9333,1,322807.0,populated_place,332980000.0,87141.0,False,Europe
Bashkortostan,PopulatedPlace,Russia,54.4667,56.2667,1,513844.0,populated_place,142947000000.0,4091423.0,False,Europe
Shatura Power Station,PowerStation,Russia,55.5833,39.5611,1,10950.0,structure,,,False,Europe
Scarcroft,PopulatedPlace,United Kingdom,53.861,-1.4577,1,5805.0,populated_place,,1194.0,False,Europe
Stockton-on-Tees,PopulatedPlace,United Kingdom,54.57,-1.32,1,254847.0,populated_place,,84318.0,False,Europe
Lago di Lei,Dam,Switzerland,46.483,9.455,1,17795.0,structure,,,False,Europe
Dublin Waste-to-Energy Facility,PowerStation,Ireland,53.3419,-6.20081,1,11108.0,structure,,,True,Europe
Powerstock,PopulatedPlace,United Kingdom,50.7635,-2.6865,1,8186.0,populated_place,,290.0,False,Europe
Gelderland,Region,Netherlands,52.06,5.95,1,295163.0,populated_place,5136000000.0,2084478.0,False,Europe
Mersea Island,Island,United Kingdom,51.7957,0.94,1,141974.0,populated_place,,6925.0,False,Europe
Swedish Army Museum,Museum,Sweden,59.3347,18.0803,1,32505.0,structure,,,False,Europe
Hunstanton,PopulatedPlace,United Kingdom,52.93,0.48,1,139127.0,populated_place,6070000.0,4229.0,False,Europe
Villa Zeno,Building,Italy,45.7003,12.6431,1,5346.0,structure,,,False,Europe
Benzú,PopulatedPlace,Spain,35.9161,-5.37306,1,9411.0,populated_place,,1221.0,False,Europe
Tortona,PopulatedPlace,Italy,44.8942,8.86556,1,39628.0,populated_place,99660000.0,26713.0,False,Europe
Purton,PopulatedPlace,United Kingdom,51.588,-1.867,1,19782.0,populated_place,,3897.0,False,Europe
Shiremoor,PopulatedPlace,United Kingdom,55.0366,-1.50476,1,11901.0,populated_place,,13300.0,True,Europe
Buryatia,PopulatedPlace,Russia,53.8,109.333,1,322035.0,populated_place,351334000000.0,978588.0,False,Europe
"Thornley, Durham",PopulatedPlace,United Kingdom,54.75,-1.431,1,8058.0,populated_place,,2457.0,False,Europe
"Wanborough, Wiltshire",PopulatedPlace,United Kingdom,51.544,-1.7,1,11216.0,populated_place,,2069.0,False,Europe
Rufina,PopulatedPlace,Italy,43.8167,11.4833,1,8507.0,populated_place,45700000.0,7382.0,False,Europe
Bystrinsky District,Region,Russia,55.9306,158.695,1,6251.0,populated_place,23377000000.0,2560.0,False,Europe
Glaspalast (Munich),Building,Germany,48.1422,11.5647,1,19563.0,structure,,,False,Europe
Ushaw Moor,PopulatedPlace,United Kingdom,54.778,-1.64566,1,7990.0,populated_place,,3941.0,False,Europe
Sant'Andrea della Valle,HistoricBuilding,Italy,41.8958,12.4744,1,65110.0,structure,,,True,Europe
Glais,PopulatedPlace,United Kingdom,51.6881,-3.87834,1,5480.0,populated_place,,838.0,False,Europe
"Basford, Nottingham",PopulatedPlace,United Kingdom,52.978,-1.169,1,20609.0,populated_place,,16207.0,False,Europe
Gedling,PopulatedPlace,United Kingdom,52.975,-1.081,1,20363.0,populated_place,,6817.0,False,Europe
Barnham Broom,PopulatedPlace,United Kingdom,52.6245,1.07164,1,6687.0,populated_place,7240000.0,590.0,False,Europe
San José (Almeria),PopulatedPlace,Spain,36.7578,-2.10944,1,15065.0,populated_place,,849.0,False,Europe
"St. Mary's Church, Walthamstow",HistoricBuilding,United Kingdom,51.5839,-0.0111111,1,10420.0,structure,,,False,Europe
Garboldisham,PopulatedPlace,United Kingdom,52.395,0.948,1,9028.0,populated_place,11170000.0,721.0,True,Europe
Burnham railway station,Station,United Kingdom,51.524,-0.646,1,13476.0,structure,,,False,Europe
Abyysky District,Region,Russia,68.55,146.233,1,5729.0,populated_place,69400000000.0,4425.0,False,Europe
Torrelodones,PopulatedPlace,Spain,40.5756,-3.92917,1,20276.0,populated_place,21950000.0,24122.0,False,Europe
Leintwardine,PopulatedPlace,United Kingdom,52.361,-2.876,1,23043.0,populated_place,,830.0,False,Europe
Pescocostanzo,PopulatedPlace,Italy,41.8872,14.0664,1,6836.0,populated_place,52160000.0,1196.0,False,Europe
Fulltofta Church,HistoricBuilding,Sweden,55.8772,13.6186,1,7622.0,structure,,,False,Europe
Lac du Bourget,Lake,France,45.7333,5.86667,1,39951.0,natural_place,,,False,Europe
Garton on the Wolds,PopulatedPlace,United Kingdom,54.0213,-0.50017,1,5634.0,populated_place,,348.0,False,Europe
Lower Withington,PopulatedPlace,United Kingdom,53.224,-2.279,1,11498.0,populated_place,,492.0,False,Europe
Khomutovsky District,Region,Russia,51.9183,34.5597,1,5279.0,populated_place,1194000000.0,11429.0,False,Europe
"St Mary's Church, Hendon",HistoricBuilding,United Kingdom,51.591,-0.228724,1,7763.0,structure,,,False,Europe
Cairo Montenotte,PopulatedPlace,Italy,44.4,8.26667,1,7909.0,populated_place,99500000.0,12691.0,False,Europe
"St Martha, Surrey",PopulatedPlace,United Kingdom,51.22,-0.538,1,5339.0,populated_place,3440000.0,677.0,False,Europe
Swedish Museum of Natural History,Museum,Sweden,59.3689,18.0536,1,27770.0,structure,,,False,Europe
Hedmarken,Region,Norway,60.8012,11.2806,1,5067.0,populated_place,2725000000.0,91015.0,False,Europe
Province of Guadalajara,PopulatedPlace,Spain,40.8333,-2.5,1,39365.0,populated_place,12167000000.0,257723.0,False,Europe
Jaworzno Power Station,PowerStation,Poland,50.2083,19.2049,1,6264.0,structure,,,False,Europe
Pennard,PopulatedPlace,United Kingdom,51.579,-4.071,1,5457.0,populated_place,,2688.0,False,Europe
Bromölla,PopulatedPlace,Sweden,56.05,14.4667,1,5949.0,populated_place,5580000.0,7595.0,False,Europe
Sant'Angelo dei Lombardi,PopulatedPlace,Italy,40.9333,15.1833,1,10175.0,populated_place,55110000.0,4207.0,False,Europe
Clapham Junction railway station,Station,United Kingdom,51.4646,-0.1705,1,221227.0,structure,,,False,Europe
Manuae (Society Islands),Island,France,-16.5167,-154.7,1,8807.0,populated_place,3500000.0,40.0,False,Europe
Blaengarw,PopulatedPlace,United Kingdom,51.6241,-3.58738,1,8638.0,populated_place,,1789.0,False,Europe
Pielinen,Lake,Finland,63.25,29.6667,1,8670.0,natural_place,894210000.0,,False,Europe
Tropea,PopulatedPlace,Italy,38.6792,15.8986,1,102717.0,populated_place,3200000.0,6462.0,False,Europe
Sion Mills,PopulatedPlace,United Kingdom,54.7854,-7.47427,1,21077.0,populated_place,,1907.0,False,Europe
Towyn,PopulatedPlace,United Kingdom,53.302,-3.54,1,20883.0,populated_place,,7864.0,False,Europe
Sant'Elpidio a Mare,PopulatedPlace,Italy,43.2333,13.6833,1,12563.0,populated_place,50520000.0,17073.0,False,Europe
Riesi,PopulatedPlace,Italy,37.2833,14.0833,1,12967.0,populated_place,66600000.0,11678.0,False,Europe
Great Missenden,PopulatedPlace,United Kingdom,51.7042,-0.707778,1,111248.0,populated_place,,10138.0,False,Europe
Lytchett Matravers,PopulatedPlace,United Kingdom,50.7582,-2.0791,1,16866.0,populated_place,,3424.0,False,Europe
"Chute, Wiltshire",PopulatedPlace,United Kingdom,51.283,-1.574,1,5583.0,populated_place,,299.0,False,Europe
Church of San Juan Bautista (Arucas),HistoricBuilding,Spain,28.1186,-15.523,1,6478.0,structure,,,False,Europe
Trebaseleghe,PopulatedPlace,Italy,45.5833,12.05,1,5458.0,populated_place,30700000.0,12840.0,True,Europe
Conwy,PopulatedPlace,United Kingdom,53.28,-3.83,1,136286.0,populated_place,,14723.0,False,Europe
Canale d'Agordo,PopulatedPlace,Italy,46.35,11.9167,1,10802.0,populated_place,46000000.0,1236.0,True,Europe
Pelaw,PopulatedPlace,United Kingdom,54.95,-1.54,0,8889.0,populated_place,,9100.0,False,Europe
Vågan Church,HistoricBuilding,Norway,68.2157,14.4832,1,5121.0,structure,,,False,Europe
Siemianowice Śląskie,PopulatedPlace,Poland,50.2758,18.9858,1,13696.0,populated_place,25500000.0,65684.0,True,Europe
Tahiti,Island,France,-17.6667,-149.417,1,2320750.0,populated_place,1044000000.0,189517.0,False,Europe
Cayman Brac,Island,United Kingdom,19.72,-79.8,1,89615.0,populated_place,,1995.0,False,Europe
Trawsfynydd,PopulatedPlace,United Kingdom,52.902,-3.923,1,33367.0,populated_place,120100000.0,973.0,True,Europe
Salfords railway station,Station,United Kingdom,51.202,-0.162,1,6901.0,structure,,,True,Europe
"Compton, West Sussex",PopulatedPlace,United Kingdom,50.9275,-0.89701,1,5678.0,populated_place,17510000.0,463.0,False,Europe
Tooting,PopulatedPlace,United Kingdom,51.428,-0.165,1,237736.0,populated_place,,16239.0,True,Europe
"St Wilfrid's Church, Preston",HistoricBuilding,United Kingdom,53.7575,-2.70286,1,5184.0,structure,,,False,Europe
Waldburg Castle,Castle,Germany,47.7589,9.71194,1,5095.0,structure,,,True,Europe
Liphook,PopulatedPlace,United Kingdom,51.076,-0.803,1,45222.0,populated_place,,8491.0,False,Europe
Sky Gardens Nine Elms,Building,United Kingdom,51.4815,-0.127577,1,9861.0,structure,,,False,Europe
Piraeus (regional unit),Region,Greece,37.9667,23.6333,1,18552.0,populated_place,50417000.0,448997.0,False,Europe
Bramingham,PopulatedPlace,United Kingdom,51.921,-0.437,1,13558.0,populated_place,,8310.0,False,Europe
Mortain,PopulatedPlace,France,48.6486,-0.9397,1,32309.0,populated_place,,1528.0,False,Europe
"Church of St. Peter and St. Paul, Amsterdam",HistoricBuilding,Netherlands,52.3711,4.89167,1,5212.0,structure,,,False,Europe
Tonyrefail,PopulatedPlace,United Kingdom,51.584,-3.43055,1,18970.0,populated_place,,12301.0,False,Europe
Belleville-sur-Vie,PopulatedPlace,France,46.7842,-1.43,1,5306.0,populated_place,,4008.0,False,Europe
"Bondo, Switzerland",PopulatedPlace,Switzerland,46.3333,9.55,1,5612.0,populated_place,26260000.0,204.0,False,Europe
Bodio,PopulatedPlace,Switzerland,46.3833,8.91667,1,6756.0,populated_place,6440000.0,1081.0,False,Europe
Pesaro,PopulatedPlace,Italy,43.9167,12.9,1,143364.0,populated_place,126770000.0,95000.0,False,Europe
Pegswood,PopulatedPlace,United Kingdom,55.1798,-1.6442,1,8482.0,populated_place,,3280.0,False,Europe
Laufen Castle (Switzerland),Castle,Switzerland,47.6766,8.61504,1,10922.0,structure,,,True,Europe
"Bozcaada, Çanakkale",Region,Turkey,39.8333,26.0667,1,11541.0,populated_place,,3023.0,False,Europe
Misterbianco,PopulatedPlace,Italy,37.5167,15.0,1,7551.0,populated_place,37500000.0,49668.0,False,Europe
"Thornhill, West Yorkshire",PopulatedPlace,United Kingdom,53.6622,-1.6124,1,19671.0,populated_place,,6875.0,False,Europe
Scopwick,PopulatedPlace,United Kingdom,53.1087,-0.405056,1,5555.0,populated_place,,815.0,False,Europe
Caterham railway station,Station,United Kingdom,51.2825,-0.0786111,1,11988.0,structure,,,False,Europe
Great Eccleston,PopulatedPlace,United Kingdom,53.855,-2.871,1,8886.0,populated_place,,1486.0,False,Europe
Skurup,PopulatedPlace,Sweden,55.4833,13.5,1,6309.0,populated_place,4770000.0,7565.0,False,Europe
Vlijmen,PopulatedPlace,Netherlands,51.6953,5.21194,1,8266.0,populated_place,13630000.0,15145.0,False,Europe
Province of Caltanissetta,Region,Italy,37.49,14.05,1,28332.0,populated_place,2128000000.0,271758.0,True,Europe
Trzebinia,PopulatedPlace,Poland,50.1667,19.4833,1,17294.0,populated_place,31300000.0,18769.0,False,Europe
